count,angry,disgust,fear,happy,neutral,sad,surprise,temperature,light,genre
14,1,1,1,0,0,0,0,23.999999999999993,39,metal
12,1,1,1,0,0,0,0,22.799999999999997,137,metal
17,1,1,1,0,0,0,0,22.599999999999998,56,metal
16,1,1,1,0,0,0,0,24.199999999999992,165,metal
7,1,1,1,0,0,0,0,22.4,170,metal
18,1,1,1,0,0,0,0,22.999999999999996,57,metal
5,1,1,1,0,0,0,0,23.199999999999996,84,metal
11,1,1,1,0,0,0,0,23.399999999999995,154,metal
9,1,1,1,0,0,0,0,23.799999999999994,73,metal
8,1,1,1,0,0,0,0,22.4,107,metal
12,1,1,1,0,0,0,0,23.399999999999995,67,metal
15,1,1,1,0,0,0,0,22.599999999999998,152,metal
5,1,1,1,0,0,0,0,23.399999999999995,33,metal
5,1,1,1,0,0,0,0,22.799999999999997,59,metal
9,1,1,1,0,0,0,0,22.4,162,metal
19,1,1,1,0,0,0,0,24.199999999999992,91,metal
14,1,1,1,0,0,0,0,22.999999999999996,28,metal
13,1,1,1,0,0,0,0,22.599999999999998,107,metal
13,1,1,1,0,0,0,0,23.399999999999995,132,metal
6,1,1,1,0,0,0,0,23.799999999999994,105,metal
14,1,1,1,0,0,0,0,23.799999999999994,24,metal
17,1,1,1,0,0,0,0,23.599999999999994,56,metal
6,1,1,1,0,0,0,0,22.0,74,metal
7,1,1,1,0,0,0,0,23.799999999999994,157,metal
13,1,1,1,0,0,0,0,22.999999999999996,171,metal
15,1,1,1,0,0,0,0,24.199999999999992,73,metal
15,1,1,1,0,0,0,0,22.799999999999997,151,metal
17,1,1,1,0,0,0,0,22.0,169,metal
6,0,0,0,1,0,0,1,23.399999999999995,119,electronic
12,0,0,0,1,0,0,1,24.199999999999992,82,electronic
13,0,0,0,1,0,0,1,22.0,27,electronic
10,0,0,0,1,0,0,1,22.999999999999996,129,electronic
5,0,0,0,1,0,0,1,22.799999999999997,148,electronic
14,0,0,0,1,0,0,1,22.4,23,electronic
10,0,0,0,1,0,0,1,22.999999999999996,21,electronic
12,0,0,0,1,0,0,1,23.599999999999994,142,electronic
17,0,0,0,1,0,0,1,23.199999999999996,143,electronic
6,0,0,0,1,0,0,1,23.999999999999993,93,electronic
6,0,0,0,1,0,0,1,22.799999999999997,121,electronic
14,0,0,0,1,0,0,1,22.0,109,electronic
13,0,0,0,1,0,0,1,22.799999999999997,148,electronic
17,0,0,0,1,0,0,1,22.0,51,electronic
7,0,0,0,1,0,0,1,23.999999999999993,161,electronic
15,0,0,0,1,0,0,1,23.399999999999995,140,electronic
11,0,0,0,1,0,0,1,23.999999999999993,171,electronic
16,0,0,0,1,0,0,1,23.599999999999994,154,electronic
15,0,0,0,1,0,0,1,23.799999999999994,26,electronic
18,0,0,0,1,0,0,1,23.199999999999996,96,electronic
8,0,0,0,1,0,0,1,23.999999999999993,78,electronic
10,0,0,0,1,0,0,1,23.199999999999996,113,electronic
6,0,0,0,1,0,0,1,23.399999999999995,106,electronic
7,0,0,0,1,0,0,1,23.599999999999994,146,electronic
7,0,0,0,1,0,0,1,22.2,34,electronic
19,0,0,0,1,0,0,1,23.799999999999994,178,electronic
18,0,0,0,1,0,0,1,24.199999999999992,64,electronic
10,0,0,0,1,0,0,1,22.999999999999996,174,electronic
17,0,0,0,1,0,0,1,23.199999999999996,153,electronic
5,0,0,0,1,0,0,1,23.599999999999994,88,electronic
17,0,0,0,1,0,0,1,23.799999999999994,100,electronic
14,0,0,0,1,0,0,1,22.999999999999996,100,electronic
10,0,0,0,1,0,0,1,23.799999999999994,21,electronic
14,0,0,0,1,0,0,1,23.399999999999995,131,electronic
17,0,0,0,1,0,0,1,22.799999999999997,128,electronic
8,0,0,0,1,0,0,1,24.199999999999992,28,electronic
13,0,0,0,1,0,0,1,23.799999999999994,74,electronic
17,0,0,0,1,0,0,1,23.799999999999994,34,electronic
11,0,0,0,1,0,0,1,23.599999999999994,114,electronic
15,0,0,0,1,0,0,1,23.399999999999995,61,electronic
11,0,0,0,1,0,0,1,24.199999999999992,96,electronic
11,0,0,0,1,0,0,1,23.999999999999993,67,electronic
18,0,0,0,1,0,0,1,23.999999999999993,159,electronic
15,0,0,0,1,0,0,1,22.4,18,electronic
18,0,0,0,1,0,0,1,22.2,29,electronic
5,0,0,0,1,0,0,1,22.999999999999996,81,electronic
19,0,0,0,1,0,0,1,23.399999999999995,119,electronic
5,0,0,0,1,0,0,1,23.399999999999995,179,electronic
18,0,0,0,1,0,0,1,23.599999999999994,29,electronic
5,0,0,0,1,0,0,1,23.399999999999995,25,electronic
13,0,0,0,1,0,0,1,22.2,128,electronic
12,0,0,0,1,0,0,1,22.999999999999996,48,electronic
19,0,0,0,1,0,0,1,23.399999999999995,159,electronic
14,0,0,0,1,0,0,1,23.399999999999995,162,electronic
18,0,0,0,1,0,0,1,22.799999999999997,83,electronic
11,0,0,0,1,0,0,1,22.4,20,electronic
16,0,0,0,1,0,0,1,23.599999999999994,36,electronic
8,0,0,0,1,0,0,1,23.399999999999995,157,electronic
7,0,0,0,1,0,0,1,23.399999999999995,37,electronic
11,0,0,0,1,0,0,1,22.2,127,electronic
17,0,0,0,1,0,0,1,23.399999999999995,65,electronic
14,0,0,0,1,0,0,1,23.199999999999996,110,electronic
15,0,0,0,1,0,0,1,23.399999999999995,72,electronic
8,0,0,0,1,0,0,1,23.999999999999993,147,electronic
5,0,0,0,1,0,0,1,22.999999999999996,38,electronic
10,0,0,0,1,0,0,1,22.599999999999998,143,electronic
10,0,0,0,1,0,0,1,23.399999999999995,50,electronic
19,0,0,0,1,0,0,1,23.999999999999993,43,electronic
6,0,0,0,1,0,0,1,22.0,94,electronic
12,0,0,0,1,0,0,1,23.799999999999994,138,electronic
12,0,0,0,1,0,0,1,22.4,21,electronic
15,0,0,0,1,0,0,1,23.999999999999993,43,electronic
9,0,0,0,1,0,0,1,22.2,126,electronic
8,0,0,0,1,0,0,1,23.999999999999993,105,electronic
10,0,0,0,1,0,0,1,24.199999999999992,177,electronic
11,0,0,0,1,0,0,1,22.4,179,electronic
17,0,0,0,1,0,0,1,24.199999999999992,53,electronic
5,0,0,0,1,0,0,1,23.799999999999994,92,electronic
17,0,0,0,1,0,0,1,23.599999999999994,20,electronic
15,0,0,0,1,0,0,1,23.199999999999996,150,electronic
19,0,0,0,1,0,0,1,24.199999999999992,63,electronic
7,0,0,0,1,0,0,1,23.999999999999993,105,electronic
17,0,0,0,1,0,0,1,23.799999999999994,47,electronic
10,0,0,0,1,0,0,1,24.199999999999992,147,electronic
13,0,0,0,1,0,0,1,24.199999999999992,149,electronic
9,0,0,0,1,0,0,1,22.799999999999997,56,electronic
8,0,0,0,1,0,0,1,22.4,139,electronic
18,0,0,0,1,0,0,1,22.2,34,electronic
9,0,0,0,1,0,0,1,23.199999999999996,88,electronic
7,0,0,0,1,0,0,1,23.399999999999995,87,electronic
19,0,0,0,1,0,0,1,22.799999999999997,23,electronic
19,0,0,0,1,0,0,1,23.799999999999994,163,electronic
7,0,0,0,1,0,0,1,23.799999999999994,57,electronic
17,0,0,0,1,0,0,1,22.0,173,electronic
19,0,0,0,1,0,0,1,23.799999999999994,138,electronic
12,0,0,0,1,0,0,1,22.2,90,electronic
16,0,0,0,1,0,0,1,22.599999999999998,175,electronic
10,0,0,0,1,0,0,1,23.199999999999996,92,electronic
11,0,0,0,1,0,0,1,23.999999999999993,90,electronic
15,0,0,0,1,0,0,1,23.799999999999994,77,electronic
5,0,0,0,1,0,0,1,22.999999999999996,137,electronic
13,0,0,0,1,0,0,1,23.599999999999994,111,electronic
15,0,0,0,1,0,0,1,22.0,121,electronic
14,0,0,0,1,0,0,1,24.199999999999992,24,electronic
8,0,0,0,1,0,0,1,22.4,97,electronic
15,0,0,0,1,0,0,1,22.0,67,electronic
8,0,0,0,1,0,0,1,23.199999999999996,28,electronic
7,0,0,0,1,0,0,1,22.4,36,electronic
19,0,0,0,1,0,0,1,22.0,40,electronic
8,0,0,0,1,0,0,1,22.2,42,electronic
6,0,0,0,1,0,0,1,22.599999999999998,23,electronic
18,0,0,0,1,0,0,1,22.2,134,electronic
10,0,0,0,1,0,0,1,23.599999999999994,119,electronic
13,0,0,0,1,0,0,1,22.999999999999996,73,electronic
7,0,0,0,1,0,0,1,22.2,167,electronic
18,0,0,0,1,0,0,1,22.999999999999996,109,electronic
12,0,0,0,1,0,0,1,22.4,91,electronic
19,0,0,0,1,0,0,1,22.999999999999996,53,electronic
17,0,0,0,1,0,0,1,23.799999999999994,40,electronic
11,0,0,0,1,0,0,1,23.199999999999996,93,electronic
15,0,0,0,1,0,0,1,22.4,134,electronic
15,0,0,0,1,0,0,1,23.599999999999994,135,electronic
5,0,0,0,1,0,0,1,23.399999999999995,20,electronic
19,0,0,0,1,0,0,1,22.599999999999998,170,electronic
11,0,0,0,1,0,0,1,23.999999999999993,63,electronic
11,0,0,0,1,0,0,1,23.599999999999994,145,electronic
10,0,0,0,1,0,0,1,23.599999999999994,36,electronic
13,0,0,0,1,0,0,1,22.0,89,electronic
12,0,0,0,1,0,0,1,22.4,20,electronic
13,0,0,0,1,0,0,1,22.0,44,electronic
5,0,0,0,1,0,0,1,22.999999999999996,166,electronic
10,0,0,0,1,0,0,1,22.0,76,electronic
13,0,0,0,1,0,0,1,22.599999999999998,73,electronic
15,0,0,0,1,0,0,1,22.4,21,electronic
5,0,0,0,1,0,0,1,24.199999999999992,159,electronic
12,0,0,0,1,0,0,1,22.4,131,electronic
10,0,0,0,1,0,0,1,23.799999999999994,87,electronic
11,0,0,0,1,0,0,1,23.399999999999995,94,electronic
6,0,0,0,1,0,0,1,23.599999999999994,92,electronic
17,0,0,0,1,0,0,1,23.799999999999994,168,electronic
15,0,0,0,1,0,0,1,22.0,144,electronic
18,0,0,0,1,0,0,1,23.599999999999994,37,electronic
5,0,0,0,1,0,0,1,22.4,101,electronic
15,0,0,0,1,0,0,1,23.999999999999993,56,electronic
10,0,0,0,1,0,0,1,22.4,73,electronic
18,0,0,0,1,0,0,1,23.799999999999994,144,electronic
14,0,0,0,1,0,0,1,23.199999999999996,20,electronic
18,0,0,0,1,0,0,1,23.999999999999993,52,electronic
16,0,0,0,1,0,0,1,23.399999999999995,19,electronic
19,0,0,0,1,0,0,1,22.799999999999997,125,electronic
12,0,0,0,1,0,0,1,23.599999999999994,102,electronic
6,0,0,0,1,0,0,1,23.999999999999993,168,electronic
13,0,0,0,1,0,0,1,22.599999999999998,34,electronic
13,0,0,0,1,0,0,1,22.799999999999997,80,electronic
9,0,0,0,1,0,0,1,23.199999999999996,123,electronic
5,0,0,0,1,0,0,1,22.0,154,electronic
19,0,0,0,1,0,0,1,22.999999999999996,118,electronic
17,0,0,0,1,0,0,1,22.999999999999996,60,electronic
16,0,0,0,1,0,0,1,22.2,168,electronic
7,0,0,0,1,0,0,1,23.599999999999994,150,electronic
15,0,0,0,1,0,0,1,23.199999999999996,37,electronic
19,0,0,0,1,0,0,1,24.199999999999992,162,electronic
6,0,0,0,1,0,0,1,22.2,43,electronic
7,0,0,0,1,0,0,1,22.2,170,electronic
7,0,0,0,1,0,0,1,23.999999999999993,67,electronic
17,0,0,0,1,0,0,1,23.799999999999994,177,electronic
18,0,0,0,1,0,0,1,23.799999999999994,37,electronic
14,0,0,0,1,0,0,1,23.799999999999994,99,electronic
17,0,0,0,1,0,0,1,22.0,128,electronic
9,0,0,0,1,0,0,1,22.999999999999996,130,electronic
11,0,0,0,1,0,0,1,23.599999999999994,71,electronic
15,0,0,0,1,0,0,1,23.199999999999996,95,electronic
13,0,0,0,1,0,0,1,22.599999999999998,50,electronic
16,0,0,0,1,0,0,1,22.4,70,electronic
14,0,0,0,1,0,0,1,24.199999999999992,39,electronic
11,0,0,0,1,0,0,1,23.399999999999995,23,electronic
6,0,0,0,1,0,0,1,23.399999999999995,116,electronic
16,0,0,0,1,0,0,1,23.799999999999994,121,electronic
6,0,0,0,1,0,0,1,22.2,109,electronic
8,0,0,0,1,0,0,1,22.999999999999996,83,electronic
10,0,0,0,1,0,0,1,22.799999999999997,33,electronic
6,0,0,0,1,0,0,1,22.0,120,electronic
12,0,0,0,1,0,0,1,23.399999999999995,41,electronic
14,0,0,0,1,0,0,1,22.4,163,electronic
6,0,0,0,1,0,0,1,23.399999999999995,87,electronic
11,0,0,0,1,0,0,1,22.999999999999996,98,electronic
8,0,0,0,1,0,0,1,22.799999999999997,151,electronic
8,0,0,0,1,0,0,1,22.2,92,electronic
8,0,0,0,1,0,0,1,22.799999999999997,24,electronic
12,0,0,0,1,0,0,1,22.2,128,electronic
15,0,0,0,1,0,0,1,22.4,176,electronic
6,0,0,0,1,0,0,1,22.4,42,electronic
7,0,0,0,1,0,0,1,23.799999999999994,21,electronic
7,0,0,0,1,0,0,1,23.799999999999994,143,electronic
5,0,0,0,1,0,0,1,22.999999999999996,151,electronic
11,0,0,0,1,0,0,1,24.199999999999992,171,electronic
12,0,0,0,1,0,0,1,22.799999999999997,176,electronic
12,0,0,0,1,0,0,1,22.2,168,electronic
5,0,0,0,1,0,0,1,24.199999999999992,115,electronic
15,0,0,0,1,0,0,1,23.799999999999994,69,electronic
11,0,0,0,1,0,0,1,23.999999999999993,89,electronic
14,0,0,0,1,0,0,1,22.599999999999998,35,electronic
18,0,0,0,1,0,0,1,24.199999999999992,132,electronic
7,0,0,0,1,0,0,1,23.799999999999994,157,electronic
11,0,0,0,1,0,0,1,23.399999999999995,142,electronic
9,0,0,0,1,0,0,1,22.999999999999996,83,electronic
19,0,0,0,1,0,0,1,23.799999999999994,152,electronic
8,0,0,0,1,0,0,1,22.2,22,electronic
12,0,0,0,1,0,0,1,23.199999999999996,73,electronic
14,0,0,0,1,0,0,1,22.0,70,electronic
5,0,0,0,1,0,0,1,24.199999999999992,29,electronic
14,0,0,0,1,0,0,1,22.2,20,electronic
13,0,0,0,1,0,0,1,23.399999999999995,43,electronic
14,0,0,0,1,0,0,1,23.399999999999995,31,electronic
6,0,0,0,1,0,0,1,23.999999999999993,23,electronic
19,0,0,0,1,0,0,1,22.2,53,electronic
11,0,0,0,1,0,0,1,22.0,115,electronic
16,0,0,0,1,0,0,1,22.799999999999997,112,electronic
18,0,0,0,1,0,0,1,23.999999999999993,50,electronic
8,0,0,0,1,0,0,1,22.799999999999997,56,electronic
14,0,0,0,1,0,0,1,22.0,31,electronic
7,0,0,0,1,0,0,1,23.799999999999994,172,electronic
8,0,0,0,1,0,0,1,22.599999999999998,157,electronic
12,0,0,0,1,0,0,1,23.199999999999996,123,electronic
12,0,0,0,1,0,0,1,22.0,146,electronic
16,0,0,0,1,0,0,1,22.0,62,electronic
16,0,0,0,1,0,0,1,22.799999999999997,166,electronic
13,0,0,0,1,0,0,1,22.2,47,electronic
14,0,0,0,1,0,0,1,23.599999999999994,127,electronic
18,0,0,0,1,0,0,1,22.799999999999997,40,electronic
9,0,0,0,1,0,0,1,23.999999999999993,141,electronic
19,0,0,0,1,0,0,1,23.799999999999994,64,electronic
15,0,0,0,1,0,0,1,23.799999999999994,42,electronic
14,0,0,0,1,0,0,1,22.4,53,electronic
7,0,0,0,1,0,0,1,23.199999999999996,158,electronic
13,0,0,0,1,0,0,1,22.799999999999997,169,electronic
18,0,0,0,1,0,0,1,23.199999999999996,112,electronic
7,0,0,0,1,0,0,1,23.399999999999995,129,electronic
14,0,0,0,1,0,0,1,22.2,63,electronic
8,0,0,0,1,0,0,1,23.199999999999996,48,electronic
18,0,0,0,1,0,0,1,22.4,143,electronic
9,0,0,0,1,0,0,1,23.799999999999994,23,electronic
8,0,0,0,1,0,0,1,22.0,96,electronic
12,0,0,0,1,0,0,1,23.799999999999994,118,electronic
17,0,0,0,1,0,0,1,23.199999999999996,76,electronic
11,0,0,0,1,0,0,1,23.599999999999994,77,electronic
13,0,0,0,1,0,0,1,22.999999999999996,125,electronic
8,0,0,0,1,0,0,1,24.199999999999992,154,electronic
10,0,0,0,1,0,0,1,23.399999999999995,73,electronic
19,0,0,0,1,0,0,1,23.399999999999995,65,electronic
4,0,0,0,0,1,0,0,19.199999999999992,192,classical
9,0,0,0,0,1,0,0,19.99999999999999,199,classical
5,0,0,0,0,1,0,0,19.199999999999992,191,classical
8,0,0,0,0,1,0,0,17.2,183,classical
12,0,0,0,0,1,0,0,17.4,217,classical
9,0,0,0,0,1,0,0,18.999999999999993,197,classical
3,0,0,0,0,1,0,0,17.2,183,classical
2,0,0,0,0,1,0,0,19.99999999999999,184,classical
5,0,0,0,0,1,0,0,19.99999999999999,209,classical
14,0,0,0,0,1,0,0,20.19999999999999,214,classical
5,0,0,0,0,1,0,0,20.799999999999986,192,classical
9,0,0,0,0,1,0,0,18.199999999999996,216,classical
7,0,0,0,0,1,0,0,17.4,201,classical
2,0,0,0,0,1,0,0,17.999999999999996,181,classical
8,0,0,0,0,1,0,0,19.59999999999999,199,classical
7,0,0,0,0,1,0,0,18.399999999999995,204,classical
4,0,0,0,0,1,0,0,19.79999999999999,217,classical
8,0,0,0,0,1,0,0,20.19999999999999,187,classical
14,0,0,0,0,1,0,0,18.799999999999994,193,classical
13,0,0,0,0,1,0,0,18.399999999999995,186,classical
3,0,0,0,0,1,0,0,17.599999999999998,180,classical
6,0,0,0,0,1,0,0,17.2,198,classical
8,0,0,0,0,1,0,0,18.799999999999994,205,classical
12,0,0,0,0,1,0,0,18.799999999999994,212,classical
5,0,0,0,0,1,0,0,19.59999999999999,215,classical
8,0,0,0,0,1,0,0,17.799999999999997,196,classical
2,0,0,0,0,1,0,0,17.599999999999998,204,classical
6,0,0,0,0,1,0,0,18.599999999999994,206,classical
2,0,0,0,0,1,0,0,20.999999999999986,192,classical
5,0,0,0,0,1,0,0,19.59999999999999,216,classical
9,0,0,0,0,1,0,0,20.399999999999988,213,classical
4,0,0,0,0,1,0,0,20.19999999999999,200,classical
6,0,0,0,0,1,0,0,19.39999999999999,211,classical
6,0,0,0,0,1,0,0,20.599999999999987,197,classical
6,0,0,0,0,1,0,0,17.599999999999998,200,classical
12,0,0,0,0,1,0,0,18.199999999999996,201,classical
11,0,0,0,0,1,0,0,18.199999999999996,218,classical
6,0,0,0,0,1,0,0,17.2,207,classical
11,0,0,0,0,1,0,0,18.799999999999994,192,classical
2,0,0,0,0,1,0,0,20.599999999999987,203,classical
4,0,0,0,0,1,0,0,17.799999999999997,190,classical
13,0,0,0,0,1,0,0,18.199999999999996,208,classical
2,0,0,0,0,1,0,0,20.999999999999986,219,classical
9,0,0,0,0,1,0,0,18.999999999999993,187,classical
4,0,0,0,0,1,0,0,20.19999999999999,195,classical
8,0,0,0,0,1,0,0,17.999999999999996,215,classical
9,0,0,0,0,1,0,0,19.99999999999999,201,classical
6,0,0,0,0,1,0,0,17.2,214,classical
13,0,0,0,0,1,0,0,17.999999999999996,189,classical
7,0,0,0,0,1,0,0,20.19999999999999,197,classical
6,0,0,0,0,1,0,0,20.999999999999986,215,classical
6,0,0,0,0,1,0,0,20.799999999999986,197,classical
6,0,0,0,0,1,0,0,17.999999999999996,190,classical
11,0,0,0,0,1,0,0,18.999999999999993,219,classical
4,0,0,0,0,1,0,0,18.999999999999993,187,classical
12,0,0,0,0,1,0,0,17.2,181,classical
2,0,0,0,0,1,0,0,19.39999999999999,191,classical
6,0,0,0,0,1,0,0,19.199999999999992,216,classical
8,0,0,0,0,1,0,0,17.599999999999998,207,classical
2,0,0,0,0,1,0,0,20.19999999999999,203,classical
9,0,0,0,0,1,0,0,18.199999999999996,199,classical
12,0,0,0,0,1,0,0,19.79999999999999,199,classical
6,0,0,0,0,1,0,0,19.39999999999999,204,classical
7,0,0,0,0,1,0,0,17.999999999999996,198,classical
14,0,0,0,0,1,0,0,19.59999999999999,215,classical
7,0,0,0,0,1,0,0,19.79999999999999,210,classical
2,0,0,0,0,1,0,0,17.4,190,classical
8,0,0,0,0,1,0,0,18.599999999999994,209,classical
3,0,0,0,0,1,0,0,18.599999999999994,198,classical
3,0,0,0,0,1,0,0,19.199999999999992,193,classical
7,0,0,0,0,1,0,0,19.59999999999999,203,classical
10,0,0,0,0,1,0,0,17.2,196,classical
3,0,0,0,0,1,0,0,19.39999999999999,188,classical
9,0,0,0,0,1,0,0,18.999999999999993,186,classical
12,0,0,0,0,1,0,0,19.199999999999992,208,classical
2,0,0,0,0,1,0,0,18.799999999999994,195,classical
9,0,0,0,0,1,0,0,19.59999999999999,201,classical
6,0,0,0,0,1,0,0,18.999999999999993,212,classical
13,0,0,0,0,1,0,0,18.199999999999996,196,classical
13,0,0,0,0,1,0,0,19.199999999999992,215,classical
13,0,0,0,0,1,0,0,19.199999999999992,181,classical
6,0,0,0,0,1,0,0,18.199999999999996,198,classical
14,0,0,0,0,1,0,0,19.99999999999999,189,classical
4,0,0,0,0,1,0,0,18.999999999999993,181,classical
8,0,0,0,0,1,0,0,19.59999999999999,217,classical
14,0,0,0,0,1,0,0,18.799999999999994,189,classical
9,0,0,0,0,1,0,0,18.999999999999993,183,classical
8,0,0,0,0,1,0,0,18.199999999999996,207,classical
13,0,0,0,0,1,0,0,20.399999999999988,217,classical
11,0,0,0,0,1,0,0,19.39999999999999,211,classical
2,0,0,0,0,1,0,0,19.59999999999999,185,classical
4,0,0,0,0,1,0,0,19.199999999999992,184,classical
7,0,0,0,0,1,0,0,20.19999999999999,206,classical
6,0,0,0,0,1,0,0,19.199999999999992,198,classical
14,0,0,0,0,1,0,0,20.599999999999987,180,classical
14,0,0,0,0,1,0,0,19.79999999999999,191,classical
13,0,0,0,0,1,0,0,19.99999999999999,186,classical
11,0,0,0,0,1,0,0,18.799999999999994,212,classical
3,0,0,0,0,1,0,0,19.99999999999999,206,classical
6,0,0,0,0,1,0,0,19.99999999999999,204,classical
10,0,0,0,0,1,0,0,17.2,187,classical
6,0,0,0,0,1,0,0,20.399999999999988,213,classical
2,0,0,0,0,1,0,0,18.199999999999996,213,classical
8,0,0,0,0,1,0,0,18.399999999999995,187,classical
10,0,0,0,0,1,0,0,20.999999999999986,204,classical
2,0,0,0,0,1,0,0,19.199999999999992,187,classical
12,0,0,0,0,1,0,0,20.19999999999999,206,classical
9,0,0,0,0,1,0,0,17.2,216,classical
2,0,0,0,0,1,0,0,20.399999999999988,213,classical
7,0,0,0,0,1,0,0,18.799999999999994,183,classical
8,0,0,0,0,1,0,0,20.799999999999986,186,classical
7,0,0,0,0,1,0,0,18.999999999999993,186,classical
11,0,0,0,0,1,0,0,19.199999999999992,219,classical
10,0,0,0,0,1,0,0,20.399999999999988,212,classical
12,0,0,0,0,1,0,0,18.199999999999996,186,classical
13,0,0,0,0,1,0,0,18.999999999999993,213,classical
14,0,0,0,0,1,0,0,18.799999999999994,197,classical
9,0,0,0,0,1,0,0,18.399999999999995,182,classical
4,0,0,0,0,1,0,0,18.999999999999993,183,classical
12,0,0,0,0,1,0,0,18.399999999999995,210,classical
11,0,0,0,0,1,0,0,18.399999999999995,211,classical
11,0,0,0,0,1,0,0,19.59999999999999,218,classical
4,0,0,0,0,1,0,0,17.599999999999998,187,classical
8,0,0,0,0,1,0,0,20.399999999999988,201,classical
7,0,0,0,0,1,0,0,17.799999999999997,212,classical
13,0,0,0,0,1,0,0,18.399999999999995,215,classical
12,0,0,0,0,1,0,0,19.79999999999999,195,classical
4,0,0,0,0,1,0,0,19.79999999999999,197,classical
12,0,0,0,0,1,0,0,17.999999999999996,182,classical
6,0,0,0,0,1,0,0,18.799999999999994,181,classical
12,0,0,0,0,1,0,0,18.399999999999995,182,classical
3,0,0,0,0,1,0,0,18.999999999999993,200,classical
13,0,0,0,0,1,0,0,19.39999999999999,210,classical
5,0,0,0,0,1,0,0,18.799999999999994,216,classical
10,0,0,0,0,1,0,0,20.399999999999988,210,classical
13,0,0,0,0,1,0,0,19.39999999999999,195,classical
8,0,0,0,0,1,0,0,20.399999999999988,191,classical
12,0,0,0,0,1,0,0,20.799999999999986,188,classical
7,0,0,0,0,1,0,0,18.999999999999993,203,classical
5,0,0,0,0,1,0,0,20.19999999999999,215,classical
6,0,0,0,0,1,0,0,18.999999999999993,190,classical
3,0,0,0,0,1,0,0,20.599999999999987,214,classical
8,0,0,0,0,1,0,0,18.999999999999993,219,classical
2,0,0,0,0,1,0,0,19.99999999999999,217,classical
11,0,0,0,0,1,0,0,17.4,190,classical
5,0,0,0,0,1,0,0,19.199999999999992,199,classical
3,0,0,0,0,1,0,0,20.599999999999987,202,classical
12,0,0,0,0,1,0,0,19.199999999999992,202,classical
13,0,0,0,0,1,0,0,20.599999999999987,185,classical
6,0,0,0,0,1,0,0,20.599999999999987,218,classical
2,0,0,0,0,1,0,0,20.799999999999986,201,classical
9,0,0,0,0,1,0,0,18.999999999999993,201,classical
2,0,0,0,0,1,0,0,20.999999999999986,210,classical
10,0,0,0,0,1,0,0,17.599999999999998,190,classical
12,0,0,0,0,1,0,0,19.99999999999999,192,classical
10,0,0,0,0,1,0,0,19.99999999999999,194,classical
12,0,0,0,0,1,0,0,20.599999999999987,181,classical
14,0,0,0,0,1,0,0,19.99999999999999,207,classical
7,0,0,0,0,1,0,0,20.599999999999987,191,classical
3,0,0,0,0,1,0,0,17.799999999999997,194,classical
2,0,0,0,0,1,0,0,19.99999999999999,211,classical
9,0,0,0,0,1,0,0,17.2,197,classical
5,0,0,0,0,1,0,0,19.39999999999999,194,classical
12,0,0,0,0,1,0,0,17.2,197,classical
7,0,0,0,0,1,0,0,20.19999999999999,211,classical
7,0,0,0,0,1,0,0,19.59999999999999,190,classical
6,0,0,0,0,1,0,0,20.599999999999987,189,classical
7,0,0,0,0,1,0,0,19.99999999999999,218,classical
7,0,0,0,0,1,0,0,19.199999999999992,197,classical
2,0,0,0,0,1,0,0,18.399999999999995,189,classical
9,0,0,0,0,1,0,0,20.19999999999999,215,classical
3,0,0,0,0,1,0,0,17.599999999999998,187,classical
11,0,0,0,0,1,0,0,18.999999999999993,212,classical
13,0,0,0,0,1,0,0,18.199999999999996,196,classical
12,0,0,0,0,1,0,0,17.4,188,classical
13,0,0,0,0,1,0,0,19.199999999999992,185,classical
4,0,0,0,0,1,0,0,19.59999999999999,201,classical
12,0,0,0,0,1,0,0,19.59999999999999,211,classical
5,0,0,0,0,1,0,0,18.199999999999996,209,classical
5,0,0,0,0,1,0,0,19.99999999999999,197,classical
2,0,0,0,0,1,0,0,17.4,213,classical
14,0,0,0,0,1,0,0,18.799999999999994,188,classical
7,0,0,0,0,1,0,0,20.19999999999999,219,classical
3,0,0,0,0,1,0,0,19.39999999999999,183,classical
6,0,0,0,0,1,0,0,17.799999999999997,205,classical
10,0,0,0,0,1,0,0,18.999999999999993,200,classical
13,0,0,0,0,1,0,0,19.99999999999999,203,classical
13,0,0,0,0,1,0,0,18.599999999999994,213,classical
7,0,0,0,0,1,0,0,19.199999999999992,181,classical
5,0,0,0,0,1,0,0,17.999999999999996,189,classical
12,0,0,0,0,1,0,0,19.99999999999999,183,classical
14,0,0,0,0,1,0,0,20.799999999999986,215,classical
8,0,0,0,0,1,0,0,20.399999999999988,187,classical
12,0,0,0,0,1,0,0,19.99999999999999,181,classical
5,0,0,0,0,1,0,0,20.599999999999987,194,classical
5,0,0,0,0,1,0,0,18.599999999999994,186,classical
11,0,0,0,0,1,0,0,18.599999999999994,213,classical
5,0,0,0,0,1,0,0,20.599999999999987,189,classical
9,0,0,0,0,1,0,0,18.199999999999996,181,classical
5,0,0,0,0,1,0,0,19.199999999999992,186,classical
9,0,0,0,0,1,0,0,17.999999999999996,216,classical
7,0,0,0,0,1,0,0,18.999999999999993,184,classical
13,0,0,0,0,1,0,0,19.79999999999999,194,classical
7,0,0,0,0,1,0,0,17.2,208,classical
7,0,0,0,0,1,0,0,20.599999999999987,208,classical
7,0,0,0,0,1,0,0,19.199999999999992,211,classical
5,0,0,0,0,1,0,0,17.4,206,classical
